occupancy_date,shelter_city,sector,total_occupancy,total_capacity
2019-09-29,Scarborough,Men,39,40
2019-09-29,Scarborough,Women,60,60
2019-09-29,Toronto,Co-ed,520,531
2019-09-29,Toronto,Families,2864,3045
2019-09-29,Toronto,Men,1708,1728
2019-09-29,Toronto,Women,790,796
2019-09-29,Toronto,Youth,408,417
2019-09-30,Etobicoke,Youth,52,53
2019-09-30,North York,Youth,72,73
2019-09-30,Scarborough,Co-ed,190,190
2019-09-30,Scarborough,Men,40,40
2019-09-30,Scarborough,Women,59,60
2019-09-30,Toronto,Co-ed,512,531
2019-09-30,Toronto,Families,2831,3037
2019-09-30,Toronto,Men,1700,1728
2019-09-30,Toronto,Women,787,796
2019-09-30,Toronto,Youth,408,417
2019-10-01,Etobicoke,Youth,51,53
2019-10-01,North York,Youth,73,73
2019-10-01,Scarborough,Co-ed,190,190
2019-10-01,Scarborough,Men,39,40
2019-10-01,Scarborough,Women,59,60
2019-10-01,Toronto,Co-ed,511,531
2019-10-01,Toronto,Families,2776,3037
2019-10-01,Toronto,Men,1702,1728
2019-10-01,Toronto,Women,794,796
2019-10-01,Toronto,Youth,407,417
2019-10-02,Etobicoke,Youth,51,53
2019-10-02,North York,Youth,73,73
2019-10-02,Scarborough,Co-ed,190,190
2019-10-02,Scarborough,Men,40,40
2019-10-02,Scarborough,Women,60,60
2019-10-02,Toronto,Co-ed,509,531
2019-10-02,Toronto,Families,2792,3025
2019-10-02,Toronto,Men,1693,1722
2019-10-02,Toronto,Women,792,796
2019-10-02,Toronto,Youth,407,417
2019-10-03,Etobicoke,Youth,51,53
2019-10-03,North York,Youth,72,73
2019-10-03,Scarborough,Co-ed,188,190
2019-10-03,Scarborough,Men,40,40
2019-10-03,Scarborough,Women,60,60
2019-10-03,Toronto,Co-ed,508,531
2019-10-03,Toronto,Families,2788,3020
2019-10-03,Toronto,Men,1699,1721
2019-10-03,Toronto,Women,793,796
2019-10-03,Toronto,Youth,412,417
2019-10-04,Etobicoke,Youth,51,53
2019-10-04,North York,Youth,72,73
2019-10-04,Scarborough,Co-ed,189,196
2019-10-04,Scarborough,Men,40,43
2019-10-04,Scarborough,Women,60,63
2019-10-04,Toronto,Co-ed,506,531
2019-10-04,Toronto,Families,2776,3020
2019-10-04,Toronto,Men,1699,1721
2019-10-04,Toronto,Women,792,796
2019-10-04,Toronto,Youth,410,417
2019-10-05,Etobicoke,Youth,50,53
2019-10-05,North York,Youth,70,73
2019-10-05,Scarborough,Co-ed,189,196
2019-10-05,Scarborough,Men,40,43
2019-10-05,Scarborough,Women,60,63
2019-10-05,Toronto,Co-ed,508,531
2019-10-05,Toronto,Families,2772,3020
2019-10-05,Toronto,Men,1699,1721
2019-10-05,Toronto,Women,792,796
2019-10-05,Toronto,Youth,409,417
2019-10-06,Etobicoke,Youth,51,53
2019-10-06,North York,Youth,71,73
2019-10-06,Scarborough,Co-ed,189,196
2019-10-06,Scarborough,Men,40,43
2019-10-06,Scarborough,Women,60,63
2019-10-06,Toronto,Co-ed,507,531
2019-10-06,Toronto,Families,2746,3020
2019-10-06,Toronto,Men,1699,1721
2019-10-06,Toronto,Women,791,796
2019-10-06,Toronto,Youth,407,417
2019-10-07,Etobicoke,Youth,51,53
2019-10-07,North York,Youth,71,73
2019-10-07,Scarborough,Co-ed,190,196
2019-10-07,Scarborough,Men,39,43
2019-10-07,Scarborough,Women,60,63
2019-10-07,Toronto,Co-ed,509,531
2019-10-07,Toronto,Families,2728,3024
2019-10-07,Toronto,Men,1699,1721
2019-10-07,Toronto,Women,792,796
2019-10-07,Toronto,Youth,407,417
2019-10-08,Etobicoke,Youth,51,53
2019-10-08,North York,Youth,71,73
2019-10-08,Scarborough,Co-ed,189,196
2019-10-08,Scarborough,Men,40,43
2019-10-08,Scarborough,Women,60,63
2019-10-08,Toronto,Co-ed,507,531
2019-10-08,Toronto,Families,2761,3024
2019-10-08,Toronto,Men,1700,1721
2019-10-08,Toronto,Women,792,796
2019-10-08,Toronto,Youth,409,417
2019-10-09,Etobicoke,Youth,50,53
2019-10-09,North York,Youth,72,73
2019-10-09,Scarborough,Co-ed,189,196
2019-10-09,Scarborough,Men,40,43
2019-10-09,Scarborough,Women,60,63
2019-10-09,Toronto,Co-ed,508,531
2019-10-09,Toronto,Families,2787,2998
2019-10-09,Toronto,Men,1690,1721
2019-10-09,Toronto,Women,791,796
2019-10-09,Toronto,Youth,406,417
2019-10-10,Etobicoke,Youth,51,53
2019-10-10,North York,Youth,72,73
2019-10-10,Scarborough,Co-ed,189,196
2019-10-10,Scarborough,Men,40,43
2019-10-10,Scarborough,Women,60,63
2019-10-10,Toronto,Co-ed,514,531
2019-10-10,Toronto,Families,2776,2998
2019-10-10,Toronto,Men,1699,1721
2019-10-10,Toronto,Women,791,796
2019-10-10,Toronto,Youth,408,417
2019-10-11,Etobicoke,Youth,52,53
2019-10-11,North York,Youth,72,73
2019-10-11,Scarborough,Co-ed,189,196
2019-10-11,Scarborough,Men,40,43
2019-10-11,Scarborough,Women,60,63
2019-10-11,Toronto,Co-ed,516,531
2019-10-11,Toronto,Families,2770,2990
2019-10-11,Toronto,Men,1693,1721
2019-10-11,Toronto,Women,793,796
2019-10-11,Toronto,Youth,410,417
2019-10-12,Etobicoke,Youth,52,53
2019-10-12,North York,Youth,72,73
2019-10-12,Scarborough,Co-ed,190,196
2019-10-12,Scarborough,Men,40,43
2019-10-12,Scarborough,Women,60,63
2019-10-12,Toronto,Co-ed,514,531
2019-10-12,Toronto,Families,2770,2990
2019-10-12,Toronto,Men,1699,1721
2019-10-12,Toronto,Women,794,796
2019-10-12,Toronto,Youth,409,417
2019-10-13,Etobicoke,Youth,51,53
2019-10-13,North York,Youth,73,73
2019-10-13,Scarborough,Co-ed,189,196
2019-10-13,Scarborough,Men,40,43
2019-10-13,Scarborough,Women,60,63
2019-10-13,Toronto,Co-ed,514,531
2019-10-13,Toronto,Families,2774,2990
2019-10-13,Toronto,Men,1696,1721
2019-10-13,Toronto,Women,795,796
2019-10-13,Toronto,Youth,409,417
2019-10-14,Etobicoke,Youth,51,53
2019-10-14,North York,Youth,73,73
2019-10-14,Scarborough,Co-ed,189,196
2019-10-14,Scarborough,Men,40,43
2019-10-14,Scarborough,Women,60,63
2019-10-14,Toronto,Co-ed,514,531
2019-10-14,Toronto,Families,2767,2990
2019-10-14,Toronto,Men,1695,1721
2019-10-14,Toronto,Women,793,796
2019-10-14,Toronto,Youth,406,417
2019-10-15,Etobicoke,Youth,53,53
2019-10-15,North York,Youth,73,73
2019-10-15,Scarborough,Co-ed,188,196
2019-10-15,Scarborough,Men,40,43
2019-10-15,Scarborough,Women,60,63
2019-10-15,Toronto,Co-ed,514,531
2019-10-15,Toronto,Families,2755,2990
2019-10-15,Toronto,Men,1700,1720
2019-10-15,Toronto,Women,795,796
2019-10-15,Toronto,Youth,407,417
2019-10-16,Etobicoke,Youth,53,53
2019-10-16,North York,Youth,73,73
2019-10-16,Scarborough,Co-ed,190,196
2019-10-16,Scarborough,Men,40,43
2019-10-16,Scarborough,Women,60,63
2019-10-16,Toronto,Co-ed,516,531
2019-10-16,Toronto,Families,2762,2982
2019-10-16,Toronto,Men,1703,1720
2019-10-16,Toronto,Women,795,796
2019-10-16,Toronto,Youth,407,417
2019-10-17,Etobicoke,Youth,53,53
2019-10-17,North York,Youth,71,73
2019-10-17,Scarborough,Co-ed,190,196
2019-10-17,Scarborough,Men,40,43
2019-10-17,Scarborough,Women,60,63
2019-10-17,Toronto,Co-ed,518,531
2019-10-17,Toronto,Families,2753,2982
2019-10-17,Toronto,Men,1699,1720
2019-10-17,Toronto,Women,792,796
2019-10-17,Toronto,Youth,407,417
2019-10-18,Etobicoke,Youth,53,53
2019-10-18,North York,Youth,71,73
2019-10-18,Scarborough,Co-ed,190,196
2019-10-18,Scarborough,Men,40,43
2019-10-18,Scarborough,Women,60,63
2019-10-18,Toronto,Co-ed,520,531
2019-10-18,Toronto,Families,2739,2982
2019-10-18,Toronto,Men,1708,1720
2019-10-18,Toronto,Women,791,796
2019-10-18,Toronto,Youth,407,417
2019-10-19,Etobicoke,Youth,53,53
2019-10-19,North York,Youth,72,73
2019-10-19,Scarborough,Co-ed,190,196
2019-10-19,Scarborough,Men,40,43
2019-10-19,Scarborough,Women,59,63
2019-10-19,Toronto,Co-ed,518,531
2019-10-19,Toronto,Families,2751,2982
2019-10-19,Toronto,Men,1709,1720
2019-10-19,Toronto,Women,793,796
2019-10-19,Toronto,Youth,406,417
2019-10-20,Etobicoke,Youth,52,53
2019-10-20,North York,Youth,71,73
2019-10-20,Scarborough,Co-ed,190,196
2019-10-20,Scarborough,Men,40,43
2019-10-20,Scarborough,Women,60,63
2019-10-20,Toronto,Co-ed,518,531
2019-10-20,Toronto,Families,2761,2982
2019-10-20,Toronto,Men,1709,1720
2019-10-20,Toronto,Women,794,796
2019-10-20,Toronto,Youth,408,417
2019-10-21,Etobicoke,Youth,53,53
2019-10-21,North York,Youth,73,73
2019-10-21,Scarborough,Co-ed,185,196
2019-10-21,Scarborough,Men,40,43
2019-10-21,Scarborough,Women,60,63
2019-10-21,Toronto,Co-ed,517,531
2019-10-21,Toronto,Families,2760,2982
2019-10-21,Toronto,Men,1710,1720
2019-10-21,Toronto,Women,795,796
2019-10-21,Toronto,Youth,405,417
2019-10-22,Etobicoke,Youth,53,53
2019-10-22,North York,Youth,73,73
2019-10-22,Scarborough,Co-ed,187,196
2019-10-22,Scarborough,Men,40,43
2019-10-22,Scarborough,Women,60,63
2019-10-22,Toronto,Co-ed,517,531
2019-10-22,Toronto,Families,2752,2978
2019-10-22,Toronto,Men,1709,1720
2019-10-22,Toronto,Women,795,796
2019-10-22,Toronto,Youth,404,417
2019-10-23,Etobicoke,Youth,51,53
2019-10-23,North York,Youth,73,73
2019-10-23,Scarborough,Co-ed,188,196
2019-10-23,Scarborough,Men,40,43
2019-10-23,Scarborough,Women,60,63
2019-10-23,Toronto,Co-ed,514,531
2019-10-23,Toronto,Families,2754,2978
2019-10-23,Toronto,Men,1707,1720
2019-10-23,Toronto,Women,793,796
2019-10-23,Toronto,Youth,402,417
2019-10-24,Etobicoke,Youth,53,53
2019-10-24,North York,Youth,72,73
2019-10-24,Scarborough,Co-ed,189,196
2019-10-24,Scarborough,Men,40,43
2019-10-24,Scarborough,Women,60,63
2019-10-24,Toronto,Co-ed,517,531
2019-10-24,Toronto,Families,2767,2978
2019-10-24,Toronto,Men,1703,1720
2019-10-24,Toronto,Women,795,796
2019-10-24,Toronto,Youth,405,417
2019-10-25,Etobicoke,Youth,52,53
2019-10-25,North York,Youth,73,73
2019-10-25,Scarborough,Co-ed,190,196
2019-10-25,Scarborough,Men,40,43
2019-10-25,Scarborough,Women,60,63
2019-10-25,Toronto,Co-ed,527,539
2019-10-25,Toronto,Families,2779,2978
2019-10-25,Toronto,Men,1711,1724
2019-10-25,Toronto,Women,794,796
2019-10-25,Toronto,Youth,404,417
2019-10-26,Etobicoke,Youth,52,53
2019-10-26,North York,Youth,73,73
2019-10-26,Scarborough,Co-ed,190,196
2019-10-26,Scarborough,Men,40,43
2019-10-26,Scarborough,Women,60,63
2019-10-26,Toronto,Co-ed,527,539
2019-10-26,Toronto,Families,2782,2978
2019-10-26,Toronto,Men,1713,1724
2019-10-26,Toronto,Women,793,796
2019-10-26,Toronto,Youth,402,417
2019-10-27,Etobicoke,Youth,53,53
2019-10-27,North York,Youth,73,73
2019-10-27,Scarborough,Co-ed,187,196
2019-10-27,Scarborough,Men,40,43
2019-10-27,Scarborough,Women,60,63
2019-10-27,Toronto,Co-ed,528,539
2019-10-27,Toronto,Families,2783,2978
2019-10-27,Toronto,Men,1712,1724
2019-10-27,Toronto,Women,794,796
2019-10-27,Toronto,Youth,401,417
2019-10-28,Etobicoke,Youth,52,53
2019-10-28,North York,Youth,72,73
2019-10-28,Scarborough,Co-ed,190,196
2019-10-28,Scarborough,Men,40,43
2019-10-28,Scarborough,Women,60,63
2019-10-28,Toronto,Co-ed,529,539
2019-10-28,Toronto,Families,2780,2979
2019-10-28,Toronto,Men,1712,1724
2019-10-28,Toronto,Women,794,796
2019-10-28,Toronto,Youth,403,417
2019-10-29,Etobicoke,Youth,53,53
2019-10-29,North York,Youth,70,73
2019-10-29,Scarborough,Co-ed,190,196
2019-10-29,Scarborough,Men,40,43
2019-10-29,Scarborough,Women,60,63
2019-10-29,Toronto,Co-ed,529,539
2019-10-29,Toronto,Families,2779,2979
2019-10-29,Toronto,Men,1714,1724
2019-10-29,Toronto,Women,795,796
2019-10-29,Toronto,Youth,399,417
2019-10-30,Etobicoke,Youth,53,53
2019-10-30,North York,Youth,73,73
2019-10-30,Scarborough,Co-ed,190,196
2019-10-30,Scarborough,Men,40,43
2019-10-30,Scarborough,Women,60,63
